Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Armadale,12 Huntingtower Rd,3,h,870000.0,S,Jellis,2016-12-03,6.3,3143.0,3.0,2.0,2.0,588.0,168.0,1930.0,Stonnington City Council,-37.8546,145.0245,Southern Metropolitan,4836.0
Armadale,3/10 Denbigh Rd,2,u,870000.0,SP,hockingstuart,2016-06-04,6.3,3143.0,2.0,1.0,1.0,0.0,65.0,1970.0,Stonnington City Council,-37.8596,145.0156,Southern Metropolitan,4836.0
Armadale,9/19 Mercer Rd,3,u,735000.0,PI,Marshall,2016-05-07,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,Stonnington City Council,-37.8543,145.0262,Southern Metropolitan,4836.0
Armadale,557 Orrong Rd,4,h,870000.0,S,Jellis,2016-05-07,6.3,3143.0,4.0,2.0,2.0,369.0,176.0,1930.0,Stonnington City Council,-37.8548,145.0113,Southern Metropolitan,4836.0
Armadale,5/68 Rose St,3,t,870000.0,S,Jellis,2016-05-07,6.3,3143.0,2.0,2.0,1.0,175.0,158.0,1970.0,Stonnington City Council,-37.8515,145.02,Southern Metropolitan,4836.0
Armadale,11/38 Wattletree Rd,2,u,870000.0,S,hockingstuart,2016-05-07,6.3,3143.0,2.0,1.0,1.0,0.0,65.0,1970.0,Stonnington City Council,-37.8613,145.0184,Southern Metropolitan,4836.0
Armadale,10 William St,1,h,1435000.0,SP,Jellis,2016-10-08,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,Stonnington City Council,-37.8564,145.0228,Southern Metropolitan,4836.0
Armadale,11 Adelaide St,4,h,870000.0,SN,hockingstuart,2016-09-10,6.3,3143.0,3.0,4.0,2.0,662.0,292.0,1920.0,Stonnington City Council,-37.8549,145.0276,Southern Metropolitan,4836.0
Armadale,15/405 Dandenong Rd,1,u,280000.0,PI,hockingstuart,2016-09-10,6.3,3143.0,1.0,1.0,1.0,0.0,38.0,1975.0,Stonnington City Council,-37.8619,145.0185,Southern Metropolitan,4836.0
Armadale,54 Denbigh Rd,4,h,870000.0,SP,Jellis,2016-12-10,6.3,3143.0,4.0,2.0,2.0,551.0,208.0,1890.0,Stonnington City Council,-37.8566,145.0161,Southern Metropolitan,4836.0
Armadale,47 Northcote Rd,3,h,870000.0,SP,Jellis,2016-12-10,6.3,3143.0,3.0,2.0,0.0,246.0,204.0,1890.0,Stonnington City Council,-37.8533,145.0169,Southern Metropolitan,4836.0
Armadale,8/58 Sutherland Rd,2,u,592500.0,S,hockingstuart,2016-12-10,6.3,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,Stonnington City Council,-37.8574,145.0174,Southern Metropolitan,4836.0
Armadale,6A Munro St,3,h,870000.0,S,Jellis,2016-11-12,6.3,3143.0,3.0,2.0,1.0,242.0,143.0,1915.0,Stonnington City Council,-37.8534,145.0185,Southern Metropolitan,4836.0
Armadale,40 New St,2,h,1210000.0,S,Marshall,2016-11-12,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,Stonnington City Council,-37.8543,145.016,Southern Metropolitan,4836.0
Armadale,7/17 Myamyn St,3,u,870000.0,SP,Marshall,2016-08-13,6.3,3143.0,3.0,2.0,3.0,0.0,203.0,2006.0,Stonnington City Council,-37.8555,145.0291,Southern Metropolitan,4836.0
Armadale,595 Orrong Rd,3,h,870000.0,S,Jellis,2016-08-13,6.3,3143.0,2.0,2.0,2.0,292.0,146.0,1910.0,Stonnington City Council,-37.8523,145.0116,Southern Metropolitan,4836.0
Armadale,3 Wattletree Rd,3,h,870000.0,SN,Gary,2016-05-14,6.3,3143.0,3.0,2.0,1.0,482.0,182.0,1930.0,Stonnington City Council,-37.8606,145.0157,Southern Metropolitan,4836.0
Armadale,2b Denbigh Rd,3,h,870000.0,S,Jellis,2016-10-15,6.3,3143.0,3.0,2.0,1.0,228.0,111.0,1915.0,Stonnington City Council,-37.8603,145.0155,Southern Metropolitan,4836.0
Armadale,791 High St,3,h,1800000.0,PI,RT,2016-10-15,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington City Council,-37.8545,145.0145,Southern Metropolitan,4836.0
Armadale,17/579 Dandenong Rd,2,u,870000.0,S,hockingstuart,2016-07-16,6.3,3143.0,2.0,1.0,1.0,0.0,80.0,1966.0,Stonnington City Council,-37.8646,145.0247,Southern Metropolitan,4836.0
Armadale,10 Egerton Rd,4,h,870000.0,S,Jellis,2016-09-17,6.3,3143.0,2.0,2.0,2.0,449.0,232.0,1900.0,Stonnington City Council,-37.8628,145.0226,Southern Metropolitan,4836.0
Armadale,10/581 Orrong Rd,1,u,440000.0,SP,Jellis,2017-03-18,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,1970.0,Stonnington City Council,-37.8531,145.0115,Southern Metropolitan,4836.0
Armadale,1/13 Denbigh Rd,3,t,870000.0,PI,Marshall,2016-06-18,6.3,3143.0,3.0,2.0,2.0,0.0,135.0,1998.0,Stonnington City Council,-37.859,145.0153,Southern Metropolitan,4836.0
Armadale,14 New St,3,h,1300000.0,VB,Jellis,2016-06-18,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,Stonnington City Council,-37.8542,145.0149,Southern Metropolitan,4836.0
Armadale,9/38 Northcote Rd,2,u,870000.0,SP,Jellis,2016-06-18,6.3,3143.0,2.0,1.0,1.0,0.0,67.0,1970.0,Stonnington City Council,-37.8531,145.0173,Southern Metropolitan,4836.0
Armadale,6/51 Armadale St,2,u,704000.0,SP,Greg,2016-11-19,6.3,3143.0,2.0,1.0,1.0,0.0,74.0,1969.0,Stonnington City Council,-37.8573,145.0186,Southern Metropolitan,4836.0
Armadale,12/41 Kooyong Rd,2,u,620000.0,VB,Marshall,2016-11-19,6.3,3143.0,3.0,1.0,1.0,0.0,98.0,1970.0,Stonnington City Council,-37.8596,145.0198,Southern Metropolitan,4836.0
Armadale,12 Baldwin St,3,h,870000.0,SP,Marshall,2016-04-23,6.3,3143.0,2.0,1.0,0.0,151.0,80.0,1880.0,Stonnington City Council,-37.8549,145.0219,Southern Metropolitan,4836.0
Armadale,10/51 Armadale St,2,u,710000.0,S,Jellis,2017-02-25,6.3,3143.0,2.0,1.0,1.0,2471.0,80.0,1970.0,Stonnington City Council,-37.8573,145.0186,Southern Metropolitan,4836.0
Armadale,1/14 Denbigh Rd,2,u,598000.0,S,hockingstuart,2017-02-25,6.3,3143.0,2.0,1.0,1.0,0.0,88.0,1970.0,Stonnington City Council,-37.8593,145.0156,Southern Metropolitan,4836.0
Armadale,15 Sutherland Rd,3,h,870000.0,SN,Kay,2017-02-25,6.3,3143.0,3.0,2.0,2.0,459.0,180.0,1890.0,Stonnington City Council,-37.8595,145.0166,Southern Metropolitan,4836.0
Armadale,75 Sutherland Rd,3,h,1285000.0,S,Marshall,2017-02-25,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,Stonnington City Council,-37.8554,145.0173,Southern Metropolitan,4836.0
Armadale,30 Willis St,3,h,870000.0,VB,Marshall,2017-02-25,6.3,3143.0,3.0,1.0,2.0,251.0,149.0,1920.0,Stonnington City Council,-37.8572,145.0275,Southern Metropolitan,4836.0
Armadale,1/403 Dandenong Rd,2,u,520000.0,S,hockingstuart,2016-06-27,6.3,3143.0,1.0,1.0,1.0,0.0,76.0,1970.0,Stonnington City Council,-37.8618,145.0183,Southern Metropolitan,4836.0
Armadale,3/769 High St,3,t,1101000.0,S,Jellis,2016-11-27,6.3,3143.0,3.0,1.0,2.0,103.0,3.0,2000.0,Stonnington City Council,-37.8542,145.0135,Southern Metropolitan,4836.0
Armadale,4/576 Orrong Rd,2,u,870000.0,SN,Kay,2016-11-27,6.3,3143.0,2.0,1.0,2.0,0.0,112.0,2012.0,Stonnington City Council,-37.8539,145.0119,Southern Metropolitan,4836.0
Armadale,1/31 Mercer Rd,3,u,869000.0,S,Jellis,2016-05-28,6.3,3143.0,2.0,1.0,1.0,0.0,91.0,1940.0,Stonnington City Council,-37.853,145.0264,Southern Metropolitan,4836.0
Armadale,8 Derby St,3,h,870000.0,SP,Marshall,2016-08-28,6.3,3143.0,3.0,2.0,1.0,196.0,155.0,1990.0,Stonnington City Council,-37.8509,145.0208,Southern Metropolitan,4836.0
Armadale,5/555 Orrong Rd,1,u,567000.0,S,hockingstuart,2016-08-28,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,2013.0,Stonnington City Council,-37.8549,145.0113,Southern Metropolitan,4836.0
Ascot Vale,24 Ayr St,3,h,870000.0,S,Jellis,2016-09-03,5.9,3032.0,3.0,1.0,2.0,305.0,135.0,1910.0,Moonee Valley City Council,-37.7799,144.9296,Western Metropolitan,6567.0
Ascot Vale,30 Rothwell St,3,h,940000.0,S,Nelson,2016-12-03,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley City Council,-37.7777,144.9195,Western Metropolitan,6567.0
Ascot Vale,9/5 Rothwell St,2,u,467000.0,SP,Brad,2016-12-03,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley City Council,-37.7761,144.9201,Western Metropolitan,6567.0
Ascot Vale,47 Union Rd,3,h,870000.0,S,Brad,2016-12-03,5.9,3032.0,3.0,1.0,2.0,271.0,111.0,1900.0,Moonee Valley City Council,-37.7783,144.9149,Western Metropolitan,6567.0
Ascot Vale,7 Francis St,3,h,1380000.0,SP,Nelson,2017-03-04,5.9,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley City Council,-37.7777,144.9221,Western Metropolitan,6567.0
Ascot Vale,2/21 Harold St,2,u,490000.0,VB,Jellis,2017-03-04,5.9,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley City Council,-37.7736,144.9015,Western Metropolitan,6567.0
Ascot Vale,98 Epsom Rd,3,h,971000.0,SP,Nelson,2016-06-04,5.9,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley City Council,-37.775,144.9091,Western Metropolitan,6567.0
Ascot Vale,8 Geddes St,2,h,710000.0,PI,Nelson,2016-06-04,5.9,3032.0,2.0,1.0,1.0,214.0,77.0,1890.0,Moonee Valley City Council,-37.7776,144.9142,Western Metropolitan,6567.0
Ascot Vale,119 Roseberry St,2,h,750000.0,SP,Maddison,2016-06-04,5.9,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley City Council,-37.7745,144.9093,Western Metropolitan,6567.0
Ascot Vale,10 Fenton St,2,h,1053000.0,S,Nelson,2016-08-06,5.9,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley City Council,-37.7748,144.929,Western Metropolitan,6567.0
Ascot Vale,10 McCully St,3,h,1377000.0,S,Nelson,2016-08-06,5.9,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley City Council,-37.7756,144.9208,Western Metropolitan,6567.0
Ascot Vale,120 Epsom Rd,3,h,970000.0,S,Brad,2016-05-07,5.9,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley City Council,-37.7759,144.91,Western Metropolitan,6567.0
Ascot Vale,63 Kent St,2,h,751000.0,PI,Nelson,2016-05-07,5.9,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,Moonee Valley City Council,-37.7807,144.9288,Western Metropolitan,6567.0
Ascot Vale,4 The Parade,2,h,950000.0,SP,Raine,2016-05-07,5.9,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley City Council,-37.7731,144.9206,Western Metropolitan,6567.0
Ascot Vale,4 West St,3,h,870000.0,S,Jellis,2016-05-07,5.9,3032.0,3.0,2.0,2.0,252.0,125.0,1920.0,Moonee Valley City Council,-37.7774,144.924,Western Metropolitan,6567.0
Ascot Vale,1/17 Epsom Rd,2,u,685000.0,S,Brad,2016-11-07,5.9,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley City Council,-37.7718,144.9066,Western Metropolitan,6567.0
Ascot Vale,41 Monash St,3,h,1230000.0,S,Nelson,2016-10-08,5.9,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley City Council,-37.7819,144.9064,Western Metropolitan,6567.0
Ascot Vale,51 Francis St,2,h,770000.0,PI,Nelson,2016-09-10,5.9,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley City Council,-37.7774,144.9186,Western Metropolitan,6567.0
Ascot Vale,12 Mirams St,4,h,890000.0,SP,Raine,2016-12-10,5.9,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,Moonee Valley City Council,-37.7766,144.9143,Western Metropolitan,6567.0
Ascot Vale,13 Wigton St,4,h,870000.0,S,Nelson,2016-12-10,5.9,3032.0,4.0,1.0,2.0,462.0,170.0,1910.0,Moonee Valley City Council,-37.7795,144.929,Western Metropolitan,6567.0
Ascot Vale,78 The Parade,3,h,1440000.0,S,Nelson,2017-02-11,5.9,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley City Council,-37.7725,144.9146,Western Metropolitan,6567.0
Ascot Vale,13 Fisher Pde,4,h,870000.0,S,Rendina,2016-11-12,5.9,3032.0,4.0,2.0,3.0,950.0,177.0,1950.0,Moonee Valley City Council,-37.7855,144.905,Western Metropolitan,6567.0
Ascot Vale,26 Newsom St,3,h,1000000.0,PI,Brad,2016-11-12,5.9,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley City Council,-37.7746,144.9031,Western Metropolitan,6567.0
Ascot Vale,8 Pentland St,3,h,1435000.0,S,Nelson,2016-11-12,5.9,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley City Council,-37.7737,144.904,Western Metropolitan,6567.0
Ascot Vale,8/129 The Parade,1,u,390000.0,S,Alexkarbon,2016-11-12,5.9,3032.0,1.0,1.0,1.0,0.0,58.0,1972.0,Moonee Valley City Council,-37.7723,144.9094,Western Metropolitan,6567.0
Ascot Vale,52 Monash St,3,h,1425000.0,PI,Jellis,2016-08-13,5.9,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley City Council,-37.7821,144.9055,Western Metropolitan,6567.0
Ascot Vale,58 Fenton St,4,h,1340000.0,S,Nelson,2016-05-14,5.9,3032.0,3.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley City Council,-37.775,144.932,Western Metropolitan,6567.0
Ascot Vale,70 Munro St,3,h,955000.0,S,Brad,2016-05-14,5.9,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley City Council,-37.7753,144.9116,Western Metropolitan,6567.0
Ascot Vale,125 Epsom Rd,4,h,1100000.0,VB,Nelson,2016-10-15,5.9,3032.0,4.0,2.0,5.0,559.0,195.0,1920.0,Moonee Valley City Council,-37.7791,144.9136,Western Metropolitan,6567.0
Ascot Vale,3/28 Ormond Rd,2,u,432000.0,S,Biggin,2016-10-15,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1978.0,Moonee Valley City Council,-37.773,144.9303,Western Metropolitan,6567.0
Ascot Vale,7 Angler Pde,4,h,1640000.0,S,Raine,2016-04-16,5.9,3032.0,4.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley City Council,-37.782,144.903,Western Metropolitan,6567.0
Ascot Vale,26 Ayr St,6,h,1430000.0,S,Nelson,2016-04-16,5.9,3032.0,4.0,2.0,1.0,461.0,286.0,1900.0,Moonee Valley City Council,-37.78,144.9295,Western Metropolitan,6567.0
Ascot Vale,2/127 Epsom Rd,2,u,610000.0,SP,Brad,2016-04-16,5.9,3032.0,2.0,1.0,1.0,301.0,104.0,1995.0,Moonee Valley City Council,-37.7791,144.914,Western Metropolitan,6567.0
Ascot Vale,57 The Parade,3,h,940000.0,S,Nelson,2016-04-16,5.9,3032.0,3.0,3.0,1.0,491.0,127.0,1950.0,Moonee Valley City Council,-37.7727,144.9136,Western Metropolitan,6567.0
Ascot Vale,62 Mirams St,3,h,890000.0,SP,Brad,2016-07-16,5.9,3032.0,3.0,1.0,1.0,242.0,110.0,1920.0,Moonee Valley City Council,-37.7765,144.9114,Western Metropolitan,6567.0
Ascot Vale,67 Hurtle St,3,h,1180000.0,SP,Brad,2016-09-17,5.9,3032.0,3.0,2.0,2.0,617.0,149.0,1930.0,Moonee Valley City Council,-37.7742,144.906,Western Metropolitan,6567.0
Ascot Vale,95 Walter St,4,h,1480000.0,S,Raine,2016-09-17,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley City Council,-37.7757,144.9088,Western Metropolitan,6567.0
Ascot Vale,3/8 Walter St,2,t,865000.0,SP,Nelson,2017-03-18,5.9,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,Moonee Valley City Council,-37.7713,144.9038,Western Metropolitan,6567.0
Ascot Vale,12/9 Milton St,2,u,442000.0,S,Alexkarbon,2016-06-18,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1975.0,Moonee Valley City Council,-37.7733,144.9219,Western Metropolitan,6567.0
Ascot Vale,21A Geddes St,3,h,1037500.0,S,Alexkarbon,2016-11-19,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,Moonee Valley City Council,-37.7779,144.9133,Western Metropolitan,6567.0
Ascot Vale,1/20 Newsom St,3,t,1050000.0,S,Jellis,2016-11-19,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,Moonee Valley City Council,-37.7744,144.9035,Western Metropolitan,6567.0
Ascot Vale,14 Ormond Rd,6,h,870000.0,S,Rendina,2016-11-19,5.9,3032.0,6.0,2.0,3.0,833.0,411.0,1910.0,Moonee Valley City Council,-37.7729,144.9291,Western Metropolitan,6567.0
Ascot Vale,4/27 Roseberry St,2,u,440000.0,S,McDonald,2016-11-19,5.9,3032.0,2.0,1.0,1.0,0.0,65.0,1970.0,Moonee Valley City Council,-37.7749,144.9137,Western Metropolitan,6567.0
Ascot Vale,43 Bloomfield Rd,4,h,1430000.0,S,Nelson,2016-05-22,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,Moonee Valley City Council,-37.7766,144.9187,Western Metropolitan,6567.0
Ascot Vale,96 The Parade,4,h,870000.0,S,Raine,2016-05-22,5.9,3032.0,4.0,3.0,4.0,487.0,402.0,1940.0,Moonee Valley City Council,-37.7724,144.9136,Western Metropolitan,6567.0
Ascot Vale,72 Kent St,3,h,870000.0,S,Brad,2016-04-23,5.9,3032.0,3.0,2.0,2.0,298.0,132.0,1890.0,Moonee Valley City Council,-37.78,144.9247,Western Metropolitan,6567.0
Ascot Vale,21 Middle St,3,h,1130000.0,S,Nelson,2016-04-23,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,Moonee Valley City Council,-37.7774,144.928,Western Metropolitan,6567.0
Ascot Vale,78 Francis St,3,h,1135000.0,S,Brad,2016-09-24,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,Moonee Valley City Council,-37.777,144.9176,Western Metropolitan,6567.0
Ascot Vale,25 Geddes St,4,h,950000.0,PI,Nelson,2016-09-24,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,Moonee Valley City Council,-37.7778,144.9131,Western Metropolitan,6567.0
Ascot Vale,57 Bloomfield Rd,3,h,870000.0,SP,Alexkarbon,2017-02-25,5.9,3032.0,3.0,1.0,1.0,206.0,115.0,1900.0,Moonee Valley City Council,-37.7765,144.9177,Western Metropolitan,6567.0
Ascot Vale,18/54 Epsom Rd,2,u,390000.0,PI,Jellis,2017-02-25,5.9,3032.0,2.0,1.0,1.0,1957.0,69.0,2012.0,Moonee Valley City Council,-37.7731,144.9074,Western Metropolitan,6567.0
Ascot Vale,15 Mirams St,4,h,1345000.0,S,Jellis,2017-02-25,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,Moonee Valley City Council,-37.7769,144.9138,Western Metropolitan,6567.0
Ascot Vale,44 Walter St,3,h,1381500.0,S,Barry,2017-02-25,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,Moonee Valley City Council,-37.7727,144.9055,Western Metropolitan,6567.0
Ascot Vale,25 Dalgety Dr,3,h,940000.0,S,Jellis,2016-07-26,5.9,3032.0,3.0,2.0,2.0,285.0,172.0,2011.0,Moonee Valley City Council,-37.7778,144.9061,Western Metropolitan,6567.0
Ascot Vale,7 Dalgety Dr,3,h,995000.0,S,Nelson,2016-07-26,5.9,3032.0,3.0,2.0,1.0,314.0,177.0,2010.0,Moonee Valley City Council,-37.7778,144.9042,Western Metropolitan,6567.0
Ascot Vale,6 Waller Ct,3,h,786000.0,S,Brad,2016-07-26,5.9,3032.0,3.0,2.0,1.0,576.0,120.0,1940.0,Moonee Valley City Council,-37.7816,144.9217,Western Metropolitan,6567.0
Ascot Vale,17 Ascot St,2,h,705000.0,PI,Nelson,2016-06-27,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,Moonee Valley City Council,-37.7825,144.9206,Western Metropolitan,6567.0
Ascot Vale,73 Kent St,2,h,760000.0,PI,Nelson,2016-06-27,5.9,3032.0,2.0,1.0,1.0,124.0,77.0,1900.0,Moonee Valley City Council,-37.7807,144.9285,Western Metropolitan,6567.0
Ascot Vale,1 East St,3,t,1000000.0,S,Nelson,2016-11-27,5.9,3032.0,3.0,2.0,2.0,200.0,144.0,2003.0,Moonee Valley City Council,-37.7766,144.9277,Western Metropolitan,6567.0
Ascot Vale,1 Bloomfield Rd,3,h,1305000.0,S,Barry,2016-05-28,5.9,3032.0,2.0,1.0,1.0,278.0,166.0,1900.0,Moonee Valley City Council,-37.7768,144.9223,Western Metropolitan,6567.0
Ascot Vale,58 Bloomfield Rd,3,h,1215000.0,S,Stockdale,2016-08-28,5.9,3032.0,3.0,1.0,1.0,452.0,175.0,1960.0,Moonee Valley City Council,-37.7762,144.9174,Western Metropolitan,6567.0
Ascot Vale,1/91 Epsom Rd,2,u,545000.0,S,Nelson,2016-08-28,5.9,3032.0,2.0,1.0,2.0,194.0,71.0,1900.0,Moonee Valley City Council,-37.7772,144.9118,Western Metropolitan,6567.0
Ascot Vale,5 Doncaster St,4,h,1705000.0,S,Jellis,2016-07-30,5.9,3032.0,4.0,2.0,4.0,598.0,273.0,2012.0,Moonee Valley City Council,-37.7774,144.9104,Western Metropolitan,6567.0
Ashburton,69 Albion Rd,3,h,1670000.0,S,Jellis,2016-12-03,11.0,3147.0,3.0,2.0,2.0,599.0,220.0,1930.0,Boroondara City Council,-37.8673,145.0688,Southern Metropolitan,3052.0
Ashburton,7A Wirraway Ct,3,h,870000.0,S,Buxton,2016-02-04,11.0,3147.0,3.0,1.0,1.0,370.0,100.0,1950.0,Boroondara City Council,-37.8675,145.0895,Southern Metropolitan,3052.0
Ashburton,3 Dunlop St,3,h,1555000.0,S,Jellis,2016-06-04,11.0,3147.0,3.0,2.0,2.0,731.0,149.0,1935.0,Boroondara City Council,-37.8666,145.0676,Southern Metropolitan,3052.0
Ashburton,16a Nicholas St,3,h,1100000.0,PI,Marshall,2016-10-08,11.0,3147.0,3.0,3.0,2.0,276.0,178.0,2004.0,Boroondara City Council,-37.8699,145.0778,Southern Metropolitan,3052.0
Ashburton,5 Nicholas St,3,h,1337000.0,S,Buxton,2016-10-08,11.0,3147.0,3.0,1.0,2.0,583.0,112.0,1950.0,Boroondara City Council,-37.8685,145.0786,Southern Metropolitan,3052.0
Ashburton,1/1 Nairn St,3,h,1518000.0,S,Jellis,2016-09-10,11.0,3147.0,3.0,2.0,2.0,516.0,145.0,1920.0,Boroondara City Council,-37.8675,145.0668,Southern Metropolitan,3052.0
Ashburton,9 Gona Ct,3,h,1710000.0,S,hockingstuart,2016-12-10,11.0,3147.0,3.0,1.0,2.0,806.0,101.0,1950.0,Boroondara City Council,-37.8695,145.084,Southern Metropolitan,3052.0
Ashburton,76 Nicholas St,3,h,870000.0,S,Marshall,2016-12-10,11.0,3147.0,3.0,1.0,2.0,697.0,163.0,1962.0,Boroondara City Council,-37.8738,145.0741,Southern Metropolitan,3052.0
Ashburton,45 Yuile St,3,h,1655000.0,S,Jellis,2016-12-10,11.0,3147.0,3.0,1.0,3.0,780.0,152.0,1940.0,Boroondara City Council,-37.8599,145.0815,Southern Metropolitan,3052.0
Ashburton,8 Ryland St,4,h,870000.0,SN,Tim,2016-11-12,11.0,3147.0,4.0,2.0,2.0,513.0,160.0,1950.0,Boroondara City Council,-37.861,145.0806,Southern Metropolitan,3052.0
Ashburton,47 Yuile St,4,h,1550000.0,VB,Marshall,2016-11-12,11.0,3147.0,4.0,2.0,2.0,780.0,180.0,1938.0,Boroondara City Council,-37.86,145.0817,Southern Metropolitan,3052.0
Ashburton,6a Glen Rd,3,h,1662000.0,S,Jellis,2016-05-14,11.0,3147.0,3.0,2.0,2.0,351.0,228.0,2006.0,Boroondara City Council,-37.8742,145.07,Southern Metropolitan,3052.0
Ashburton,18 Glen Rd,3,h,1665000.0,S,Jellis,2016-10-15,11.0,3147.0,3.0,2.0,3.0,702.0,145.0,1945.0,Boroondara City Council,-37.8737,145.0695,Southern Metropolitan,3052.0
Ashburton,11a Ambon St,3,h,870000.0,S,Jellis,2016-04-16,11.0,3147.0,3.0,2.0,1.0,404.0,398.0,2010.0,Boroondara City Council,-37.8696,145.0811,Southern Metropolitan,3052.0
Ashburton,20 Gloucester Rd,3,h,870000.0,S,Marshall,2016-06-18,11.0,3147.0,3.0,2.0,2.0,591.0,142.0,1960.0,Boroondara City Council,-37.8666,145.0883,Southern Metropolitan,3052.0
Ashburton,2/17 Ashburn Gr,3,t,900000.0,S,Jellis,2016-11-19,11.0,3147.0,3.0,2.0,2.0,153.0,110.0,1990.0,Boroondara City Council,-37.8655,145.0808,Southern Metropolitan,3052.0
Ashburton,14 Gloucester Rd,4,h,870000.0,PI,Buxton/Marshall,2016-08-22,11.0,3147.0,4.0,3.0,1.0,310.0,180.0,2016.0,Boroondara City Council,-37.866,145.0884,Southern Metropolitan,3052.0
Ashburton,3 Mustang Ct,3,h,1500000.0,VB,Jellis,2016-08-22,11.0,3147.0,3.0,2.0,2.0,710.0,139.0,1945.0,Boroondara City Council,-37.8653,145.0897,Southern Metropolitan,3052.0
Ashburton,63 Dent St,4,h,1800000.0,S,Jellis,2017-02-25,11.0,3147.0,4.0,2.0,4.0,749.0,206.0,1950.0,Boroondara City Council,-37.8669,145.077,Southern Metropolitan,3052.0
Ashburton,23 Johnston St,4,h,870000.0,SN,RT,2017-02-25,11.0,3147.0,4.0,2.0,2.0,703.0,197.0,1927.0,Boroondara City Council,-37.8599,145.0765,Southern Metropolitan,3052.0
Ashburton,4 Vears Rd,3,h,1830000.0,S,Jellis,2017-02-25,11.0,3147.0,3.0,2.0,3.0,724.0,168.0,1940.0,Boroondara City Council,-37.8619,145.0879,Southern Metropolitan,3052.0
Ashburton,14 Lucerne St,3,h,1415000.0,S,Buxton,2016-06-27,11.0,3147.0,3.0,1.0,1.0,605.0,111.0,1950.0,Boroondara City Council,-37.8703,145.0774,Southern Metropolitan,3052.0
Ashburton,5 Pitt St,2,h,1440000.0,PI,Jellis,2016-06-27,11.0,3147.0,2.0,1.0,1.0,687.0,104.0,1940.0,Boroondara City Council,-37.872,145.0692,Southern Metropolitan,3052.0
Ashburton,1/65 Ashburn Gr,4,t,1250000.0,VB,Noel,2016-11-27,11.0,3147.0,4.0,2.0,2.0,321.0,199.0,2007.0,Boroondara City Council,-37.8693,145.08,Southern Metropolitan,3052.0
Ashburton,48 Nicholas St,5,h,1600000.0,S,Marshall,2016-11-27,11.0,3147.0,5.0,3.0,4.0,700.0,266.0,1950.0,Boroondara City Council,-37.8724,145.0758,Southern Metropolitan,3052.0
